;Code;Parent code level 1;Parent code;Level nr;Prometis_label_D_retail;Prometis_label_D_corp;Label NL
742;4799.0;G;479;4.0;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Overige detailhandel, niet in winkels en exclusief markt- en straathandel
1521;47990.0;G;4799;;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Overige detailhandel, niet in winkels en exclusief markt- en straathandel
218;491.0;H;49;3.0;PASSENGER TRANSPORT SERVICES - PUBLIC;OTHER SERVICES;Personenvervoer per spoor, m.u.v. personenvervoer per spoor binnen steden of voorsteden
743;4910.0;H;491;;PASSENGER TRANSPORT SERVICES - PUBLIC;OTHER SERVICES;Personenvervoer per spoor, m.u.v. personenvervoer per spoor binnen steden of voorsteden
1522;49100.0;H;4910;;PASSENGER TRANSPORT SERVICES - PUBLIC;OTHER SERVICES;Personenvervoer per spoor, m.u.v. personenvervoer per spoor binnen steden of voorsteden
219;492.0;H;49;3.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer per spoor
744;4920.0;H;492;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer per spoor
1523;49200.0;H;4920;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer per spoor
745;4931.0;H;493;4.0;PASSENGER TRANSPORT SERVICES - PUBLIC;OTHER SERVICES;Personenvervoer te land binnen steden of voorsteden
1524;49310.0;H;4931;;PASSENGER TRANSPORT SERVICES - PUBLIC;OTHER SERVICES;Personenvervoer te land binnen steden of voorsteden
746;4932.0;H;493;4.0;PASSENGER TRANSPORT SERVICES - ROAD;OTHER SERVICES;Exploitatie van taxi's
1525;49320.0;H;4932;;PASSENGER TRANSPORT SERVICES - ROAD;OTHER SERVICES;Exploitatie van taxi's
747;4939.0;H;493;4.0;PASSENGER TRANSPORT SERVICES - ROAD;OTHER SERVICES;Overig personenvervoer te land, n.e.g.
1526;49390.0;H;4939;;PASSENGER TRANSPORT SERVICES - ROAD;OTHER SERVICES;Overig personenvervoer te land, n.e.g.
220;494.0;H;49;3.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over de weg en verhuisbedrijven
748;4941.0;H;494;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over de weg
1527;49410.0;H;4941;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over de weg, m.u.v. verhuisbedrijven
749;4942.0;H;494;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Verhuisbedrijven
1528;49420.0;H;4942;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Verhuisbedrijven
221;495.0;H;49;3.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Vervoer via pijpleidingen
750;4950.0;H;495;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Vervoer via pijpleidingen
1529;49500.0;H;4950;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Vervoer via pijpleidingen
222;501.0;H;50;3.0;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over zee- en kustwateren
751;5010.0;H;501;;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over zee- en kustwateren
1530;50100.0;H;5010;;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over zee- en kustwateren
223;502.0;H;50;3.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over zee- en kustwateren
752;5020.0;H;502;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over zee- en kustwateren
1531;50200.0;H;5020;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over zee- en kustwateren
224;503.0;H;50;3.0;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over binnenwateren
753;5030.0;H;503;;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over binnenwateren
1532;50300.0;H;5030;;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over binnenwateren
225;504.0;H;50;3.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over binnenwateren
754;5040.0;H;504;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over binnenwateren
1533;50400.0;H;5040;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over binnenwateren
226;511.0;H;51;;;;Personenvervoer door de lucht
755;5110.0;H;511;4.0;PASSENGER TRANSPORT SERVICES - AIR;OTHER SERVICES;Personenvervoer door de lucht
1534;51100.0;H;5110;;PASSENGER TRANSPORT SERVICES - AIR;OTHER SERVICES;Personenvervoer door de lucht
227;512.0;H;51;;;;Goederenvervoer door de lucht
756;5121.0;H;512;4.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer door de lucht
1535;51210.0;H;5121;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer door de lucht
757;5122.0;H;512;4.0;PASSENGER TRANSPORT SERVICES - AIR;OTHER SERVICES;Ruimtevaart
1536;51220.0;H;5122;;PASSENGER TRANSPORT SERVICES - AIR;OTHER SERVICES;Ruimtevaart
228;521.0;H;52;;;;Opslag
758;5210.0;H;521;4.0;OTHER SERVICES;OTHER SERVICES;Opslag
1537;52100.0;H;5210;;OTHER SERVICES;OTHER SERVICES;Opslag in koelpakhuizen en overige opslag
229;522.0;H;52;;;;Vervoerondersteunende activiteiten
759;5221.0;H;522;4.0;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Diensten in verband met vervoer te land
1538;52210.0;H;5221;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Diensten in verband met vervoer te land
760;5222.0;H;522;4.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Diensten in verband met vervoer over water
1539;52220.0;H;5222;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Diensten in verband met vervoer over water
761;5223.0;H;522;4.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Diensten in verband met de luchtvaart
1540;52230.0;H;5223;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Diensten in verband met de luchtvaart
762;5224.0;H;522;4.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Vrachtbehandeling
1541;52241.0;H;5224;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Vrachtbehandeling in zeehavens
1542;52249.0;H;5224;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Overige vrachtbehandeling, exclusief in zeehavens
763;5229.0;H;522;4.0;OTHER SERVICES;OTHER SERVICES;Overige vervoerondersteunende activiteiten
1543;52290.0;H;5229;;OTHER SERVICES;OTHER SERVICES;Overige vervoerondersteunende activiteiten
30;53.0;H;H;2.0;OTHER SERVICES;OTHER SERVICES;Posterijen en koeriers
230;531.0;H;53;;OTHER SERVICES;OTHER SERVICES;Postdiensten in het kader van de universele dienstverplichting
764;5310.0;H;531;;OTHER SERVICES;OTHER SERVICES;Postdiensten in het kader van de universele dienstverplichting
1544;53100.0;H;5310;;OTHER SERVICES;OTHER SERVICES;Postdiensten in het kader van de universele dienstverplichting
231;532.0;H;53;;OTHER SERVICES;OTHER SERVICES;Overige posterijen en koeriers
765;5320.0;H;532;;OTHER SERVICES;OTHER SERVICES;Overige posterijen en koeriers
1545;53200.0;H;5320;;OTHER SERVICES;OTHER SERVICES;Overige posterijen en koeriers
31;55.0;I;I;2.0;ACCOMMODATION SERVICES;OTHER SERVICES;Verschaffen van accommodatie
232;551.0;I;55;;ACCOMMODATION SERVICES;OTHER SERVICES;Hotels en dergelijke accommodatie
766;5510.0;I;551;;ACCOMMODATION SERVICES;OTHER SERVICES;Hotels en dergelijke accommodatie
1546;55100.0;I;5510;;ACCOMMODATION SERVICES;OTHER SERVICES;Hotels en dergelijke accommodatie
233;552.0;I;55;;ACCOMMODATION SERVICES;OTHER SERVICES;Vakantieverblijven en andere accommodatie voor kort verblijf
767;5520.0;I;552;;ACCOMMODATION SERVICES;OTHER SERVICES;Vakantieverblijven en andere accommodatie voor kort verblijf
1547;55201.0;I;5520;;ACCOMMODATION SERVICES;OTHER SERVICES;Jeugdherbergen en jeugdverblijfcentra
1548;55202.0;I;5520;;ACCOMMODATION SERVICES;OTHER SERVICES;Vakantieparken
1549;55203.0;I;5520;;ACCOMMODATION SERVICES;OTHER SERVICES;Gites, vakantiewoningen en -appartementen
1550;55204.0;I;5520;;ACCOMMODATION SERVICES;OTHER SERVICES;Gastenkamers
1551;55209.0;I;5520;;ACCOMMODATION SERVICES;OTHER SERVICES;Vakantieverblijven en andere accommodatie voor kort verblijf, n.e.g.
234;553.0;I;55;;ACCOMMODATION SERVICES;OTHER SERVICES;Kampeerterreinen en kampeerauto- en caravanterreinen
768;5530.0;I;553;;ACCOMMODATION SERVICES;OTHER SERVICES;Kampeerterreinen en kampeerauto- en caravanterreinen
1552;55300.0;I;5530;;ACCOMMODATION SERVICES;OTHER SERVICES;Kampeerterreinen en kampeerauto- en caravanterreinen
235;559.0;I;55;;ACCOMMODATION SERVICES;OTHER SERVICES;Overige accommodatie
769;5590.0;I;559;;ACCOMMODATION SERVICES;OTHER SERVICES;Overige accommodatie
1553;55900.0;I;5590;;ACCOMMODATION SERVICES;OTHER SERVICES;Overige accommodatie
32;56.0;I;I;2.0;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Eet- en drinkgelegenheden
236;561.0;I;56;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Restaurants en mobiele eetgelegenheden
770;5610.0;I;561;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Restaurants en mobiele eetgelegenheden
1554;56101.0;I;5610;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Eetgelegenheden met volledige bediening
1555;56102.0;I;5610;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Eetgelegenheden met beperkte bediening
237;562.0;I;56;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Catering en overige eetgelegenheden
771;5621.0;I;562;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Catering
1556;56210.0;I;5621;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Catering
772;5629.0;I;562;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Overige eetgelegenheden
1557;56290.0;I;5629;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Overige eetgelegenheden
238;563.0;I;56;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Drinkgelegenheden
773;5630.0;I;563;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Drinkgelegenheden
1558;56301.0;I;5630;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Cafés en bars
1559;56302.0;I;5630;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Discotheken, dancings en dergelijke
1560;56309.0;I;5630;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Andere drinkgelegenheden
774;5811.0;J;581;4.0;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSES - GOODS;Uitgeverijen van boeken
1561;58110.0;J;5811;;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSES - GOODS;Uitgeverijen van boeken
775;5812.0;J;581;4.0;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van adresboeken en mailinglijsten
1562;58120.0;J;5812;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van adresboeken en mailinglijsten
776;5813.0;J;581;4.0;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van kranten
1563;58130.0;J;5813;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van kranten
777;5814.0;J;581;4.0;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van tijdschriften
1564;58140.0;J;5814;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van tijdschriften
778;5819.0;J;581;4.0;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Overige uitgeverijen
1565;58190.0;J;5819;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Overige uitgeverijen
239;582.0;J;58;3.0;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Uitgeverijen van software
779;5821.0;J;582;4.0;OTHER CULTURAL AND RECREATIONAL GOODS;INFORMATION AND COMMUNICATION SERVICES;Uitgeverijen van computerspellen
1566;58210.0;J;5821;;OTHER CULTURAL AND RECREATIONAL GOODS;INFORMATION AND COMMUNICATION SERVICES;Uitgeverijen van computerspellen
780;5829.0;J;582;4.0;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige uitgeverijen van software
1567;58290.0;J;5829;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige uitgeverijen van software
33;59.0;J;J;2.0;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van films en video- en televisieprogramma's, maken van geluidsopnamen en uitgeverijen van muziekopnamen
240;591.0;J;59;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Activiteiten in verband met films en video- en televisieprogramma's
781;5911.0;J;591;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van films en video- en televisieprogramma's
1568;59111.0;J;5911;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van bioscoopfilms
1569;59112.0;J;5911;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van televisiefilms
1570;59113.0;J;5911;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van films, m.u.v. bioscoop- en televisiefilms
1571;59114.0;J;5911;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van televisieprogramma's
782;5912.0;J;591;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Activiteiten in verband met films en video- en televisieprogramma's na de productie
1572;59120.0;J;5912;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Activiteiten in verband met films en video- en televisieprogramma's na de productie
783;5913.0;J;591;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Distributie van films en video- en televisieprogramma's
1573;59130.0;J;5913;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Distributie van films en video- en televisieprogramma's
784;5914.0;J;591;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Vertoning van films
1574;59140.0;J;5914;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Vertoning van films
241;592.0;J;59;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Maken van geluidsopnamen en uitgeverijen van muziekopnamen
785;5920.0;J;592;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Maken van geluidsopnamen en uitgeverijen van muziekopnamen
1575;59201.0;J;5920;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Maken van geluidsopnamen
1576;59202.0;J;5920;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Geluidsopnamestudio's
1577;59203.0;J;5920;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Uitgeverijen van muziekopnamen
1578;59209.0;J;5920;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige diensten in verband met het maken van geluidsopnamen
34;60.0;J;J;2.0;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Programmeren en uitzenden van radio- en televisieprogramma's
242;601.0;J;60;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Uitzenden van radioprogramma's
786;6010.0;J;601;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Uitzenden van radioprogramma's
1579;60100.0;J;6010;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Uitzenden van radioprogramma's
243;602.0;J;60;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Programmeren en uitzenden van televisieprogramma's
787;6020.0;J;602;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Programmeren en uitzenden van televisieprogramma's
1580;60200.0;J;6020;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Programmeren en uitzenden van televisieprogramma's
35;61.0;J;J;2.0;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Telecommunicatie
244;611.0;J;61;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadgebonden telecommunicatie
788;6110.0;J;611;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadgebonden telecommunicatie
1581;61100.0;J;6110;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadgebonden telecommunicatie
245;612.0;J;61;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadloze telecommunicatie
789;6120.0;J;612;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadloze telecommunicatie
1582;61200.0;J;6120;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadloze telecommunicatie
246;613.0;J;61;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Telecommunicatie via satelliet
790;6130.0;J;613;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Telecommunicatie via satelliet
1583;61300.0;J;6130;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Telecommunicatie via satelliet
247;619.0;J;61;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige telecommunicatie
791;6190.0;J;619;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige telecommunicatie
1584;61900.0;J;6190;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige telecommunicatie
36;62.0;J;J;2.0;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Ontwerpen en programmeren van computerprogramma's, computerconsultancy-activiteiten en aanverwante activiteiten
248;620.0;J;62;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Ontwerpen en programmeren van computerprogramma's, computerconsultancy-activiteiten en aanverwante activiteiten
792;6201.0;J;620;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Ontwerpen en programmeren van computerprogramma's
1585;62010.0;J;6201;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Ontwerpen en programmeren van computerprogramma's
793;6202.0;J;620;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Computerconsultancy-activiteiten
1586;62020.0;J;6202;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Computerconsultancy-activiteiten
794;6203.0;J;620;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Beheer van computerfaciliteiten
1587;62030.0;J;6203;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Beheer van computerfaciliteiten
795;6209.0;J;620;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige diensten op het gebied van informatietechnologie en computer
1588;62090.0;J;6209;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige diensten op het gebied van informatietechnologie en computer
37;63.0;J;J;2.0;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Dienstverlenende activiteiten op het gebied van informatie
249;631.0;J;63;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Gegevensverwerking, webhosting en aanverwante activiteiten
796;6311.0;J;631;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Gegevensverwerking, webhosting en aanverwante activiteiten
1589;63110.0;J;6311;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Gegevensverwerking, webhosting en aanverwante activiteiten
797;6312.0;J;631;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Webportalen
1590;63120.0;J;6312;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Webportalen
250;639.0;J;63;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige dienstverlenende activiteiten op het gebied van informatie
798;6391.0;J;639;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Persagentschappen
1591;63910.0;J;6391;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Persagentschappen
799;6399.0;J;639;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige dienstverlenende activiteiten op het gebied van informatie, n.e. g.
1592;63990.0;J;6399;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige dienstverlenende activiteiten op het gebied van informatie, n.e. g.
38;64.0;K;K;2.0;FINANCIAL SERVICES;FINANCIAL SERVICES;Financiële dienstverlening, exclusief verzekeringen en pensioenfondsen
251;641.0;K;64;;FINANCIAL SERVICES;FINANCIAL SERVICES;Geldscheppende financiële instellingen
800;6411.0;K;641;;FINANCIAL SERVICES;FINANCIAL SERVICES;Centrale banken
1593;64110.0;K;6411;;FINANCIAL SERVICES;FINANCIAL SERVICES;Centrale banken
801;6419.0;K;641;;FINANCIAL SERVICES;FINANCIAL SERVICES;Overige geldscheppende financiële instellingen
1594;64190.0;K;6419;;FINANCIAL SERVICES;FINANCIAL SERVICES;Overige geldscheppende financiële instellingen
252;642.0;K;64;;FINANCIAL SERVICES;FINANCIAL SERVICES;Holdings
802;6420.0;K;642;;FINANCIAL SERVICES;FINANCIAL SERVICES;Holdings
